Participant (AnonID),QKset,QKRset,Mating,Baseline Dataset,Repeat order for Participant,Qamt,Kamt,SD,Factor Pair,Factor Pair Role,Outcome,Conclusion,Excl Basis,Difficulty,Skill Level,WritingType,QVariation,KVariation,Comparable,NeedOriginals,Comment,Limitation Count,L1_QClarity,L2_KClarity,L3_QQuantity,L4_KQuantity,L5_Insuff,L6_NotComp,L7_Unexp,L8_Distortion,IF-A_Abbrev,IF-B_Align,IF-C_Arrange,IF-D_BaselineRel,IF-E_ConnStrokes,IF-F_HeightRel,IF-G_TermStrokes,IF-H_Formation,IF-I_PenLifts,IF-J_PenPres,IF-L_Punc,IF-K_Rhythm,IF-M_Size,IF-N_Skill,IF-O_Slant,IF-P_Spacing,IF-Q_Symbol
AHE118,QK777,QK777,M,Yes,0, QL, K3, D,,,TP,Written,,Med,LowSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonCombo,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
AHE118,QK791,QK791,N,Yes,0, QS, K3, D,QK665-QK791,Qx-K3-D,CN,ProbNot,Details,Diff,LowSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,3,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK794,QK794,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Diff,MedSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AHE118,QK801,QK801,M,Yes,0, QL, K5, S,,,TP,Written,,Diff,HighSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK807,QK807,M,Yes,0, QS, K1, S,QK806-QK807,QS-Kx-S,TP,Written,,Easy,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK815,QK815,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Diff,MedSkill,ConnectedCursive,MedVar,MedVar,CommonCombo,Yes,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK836,QK836,N,Yes,0, QL, K3, S,QK755-QK836,QL-K3-x,CN,ProbNot,Mix,Med,LowSkill,DisconnPrint,LimitedVar,MedVar,SameText,No,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AHE118,QK838,QK838,N,Yes,0, QA, K1, D,,,CN,ProbNot,Mix,Med,HighSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonCombo,No,,3,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
AHE118,QK844,QK844,N,Yes,0, QL, K5, S,,,TN,NotWritten,Mix,Med,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK862,QK862,N,Yes,0, QL, K1, D,QK748-QK862,QL-Kx-D,CN,ProbNot,Mix,Diff,HighSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,2,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK863,QK863,M,Yes,0, QL, K1, D,,,TP,Written,,Easy,HighSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonCombo,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK867,QK867,M,Yes,0, QL, K1, D,,,IN,ProbNot,Mix,Diff,MedSkill,ConnectedCursive,LargeVar,MedVar,CommonCombo,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK873,QK873,M,Yes,0, QS, K5, D,QK873-QK874,QS-Kx-D,TP,Written,,Easy,LowSkill,ConnectedCursive,LimitedVar,MedVar,CommonWords,,,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AHE118,QK885,QK885,N,Yes,0, QL, K1, D,,,IA,ProbWritten,,Diff,HighSkill,ConnectedCursive,LimitedVar,MedVar,CommonWords,Yes,,2,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK891,QK891,M,Yes,0, QL, K5, S,,,TP,Written,,Easy,LowSkill,ConnectedPrint,LimitedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK901,QK901,M,Yes,0, QS, K3, S,QK900-QK901,QS-K3-x,TP,Written,,Easy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
AHE118,QK908,QK908,M,Yes,0, QL, K5, D,,,IN,ProbNot,Details,Diff,HighSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
AHE118,QK920,QK920,M,Yes,0, QL, K5, S,,,TP,Written,,Easy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE118,QK929,QK929,N,Yes,0, QL, K5, S,QK537-QK929,QL-Kx-S,CN,ProbNot,Mix,Diff,LowSkill,DisconnPrint,LimitedVar,MedVar,SameText,No,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK327,QK327-QK652,M,Yes,0, QL, K1, S,,,NC,NoConc,,Med,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,,,1,No,No,No,Yes,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHE734,QK330,QK330,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,MedVar,CommonCombo,No,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AHE734,QK342,QK342-QK686,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
AHE734,QK351,QK351-QK771,M,Yes,0, QL, K1, S,,,TP,Written,,Easy,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
AHE734,QK354,QK354-QK783,M,Yes,0, QL, K1, S,QK354-QK720,QL-Kx-S,CA,ProbWritten,,Easy,LowSkill,ConnectedPrint,MedVar,MedVar,SameText,No," In reference to the question above (11), the submission of original documents may aid in microscopic comparison but the conclusion may change/shift if additional known are submitted for comparison to accurately assess the natural range of variation of the writer.",3,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AHE734,QK363,QK363,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonCombo,No,,2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
AHE734,QK368,QK368-QK795,M,Yes,0, QL, K3, S,,,CA,ProbWritten,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,No,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AHE734,QK387,QK387,M,Yes,0, QL, K1, D,,,NC,NoConc,,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonCombo,,,1,No,No,No,Yes,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHE734,QK607,QK407-QK607,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,MedSkill,Mixed,MedVar,MedVar,SameText,No,,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AHE734,QK422,QK422-QK825,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,1,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK657,QK427-QK657,N,Yes,0, QL, K1, S,,,NC,NoConc,,Med,LowSkill,Mixed,LargeVar,LargeVar,SameText,,,2,Yes,Yes,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHE734,QK479,QK479,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonCombo,No,,2,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK508,QK508,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonCombo,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
AHE734,QK521,QK521,M,Yes,0, QL, K3, D,QK521-QK640,QL-K3-x,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,LargeVar,CommonCombo,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK532,QK532,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Med,HighSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,2,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
AHE734,QK540,QK540,M,Yes,0, QL, K3, D,,,CA,ProbWritten,,Med,MedSkill,DisconnCursive,MedVar,MedVar,CommonCombo,Yes,"Questioned sample potentially increased in size, known samples may or may not be increased in size. Would prefer more comparable 1:1 ratio of documents.",2,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
AHE734,QK925,QK576-QK925,M,Yes,0, QL, K3, S,,,CA,ProbWritten,,Med,LowSkill,DisconnCursive,LargeVar,LargeVar,SameText,No,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK665,QK665,N,Yes,0, QL, K3, D,QK665-QK791,Qx-K3-D,NC,NoConc,,Med,LowSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,, Moderate to high reproducibility and lack of individualizing features - class characteristics.,3,No,No,Yes,No,Yes,Yes,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHE734,QK681,QK681,M,Yes,0, QL, K5, S,,,CA,ProbWritten,,Med,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,No,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
AHE734,QK708,QK708,M,Yes,0, QL, K1, D,QK706-QK708,QL-Kx-D,NC,NoConc,,Med,MedSkill,Mixed,LargeVar,LargeVar,CommonCombo,, More Known writing needed in order to fully assess the writer's natural range of variation.,2,No,No,No,Yes,No,Yes,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHE734,QK715,QK715,N,Yes,0, QL, K1, D,,,NC,NoConc,,Med,MedSkill,DisconnPrint,LimitedVar,MedVar,CommonCombo,," Limited known handwriting submitted for comparison, could not fully assess the writer's natural range of variation from one sample. Writer potentially has the ability to have created the questioned handwriting.",2,No,No,No,Yes,No,Yes,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHE734,QK718,QK718,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Med,MedSkill,ConnectedPrint,LargeVar,LargeVar,CommonCombo,No, Limitations in the known handwriting submitted - insufficient quantity,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
AHE734,QK719,QK719,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonCombo,No,,2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK739,QK739,M,Yes,0, QL, K5, S,QK739-QK740,QL-Kx-S,CA,ProbWritten,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,No,,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AHE734,QK748,QK748,N,Yes,0, QL, K5, D,QK748-QK862,QL-Kx-D,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,2,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
AHE734,QK792,QK792,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
AHE734,QK802,QK802,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,1,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No
AHE734,QK835,QK835,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,LowSkill,ConnectedPrint,LargeVar,LargeVar,SameText,No,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK839,QK839,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHE734,QK848,QK848,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK652,QK327-QK652,M,Yes,1, QL, K1, S,,,NC,NoConc,,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK327,QK327-QK652,M,No,2, QL, K1, S,,,NC,NoConc,,Med,MedSkill,ConnectedPrint,LimitedVar,LimitedVar,SameText,,,1,No,No,No,No,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK330,QK330,N,Yes,0, QL, K3, D,,,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK333,QK333,M,Yes,0, QL, K1, S,,,CA,ProbWritten,,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK334,QK334,N,Yes,0, QS, K1, D,QK334-QK347,QS-Kx-D,CN,ProbNot,Details,Med,MedSkill,Mixed,MedVar,LargeVar,CommonCombo,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK336,QK336,N,Yes,0, QL, K1, D,,,CN,ProbNot,Details,Med,MedSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonCombo,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK686,QK342-QK686,N,Yes,1, QL, K3, S,,,CN,ProbNot,Details,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK342,QK342-QK686,N,No,2, QL, K3, S,,,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK344,QK344,N,Yes,0, QS, K5, D,QK338-QK344,QS-Kx-D,CN,ProbNot,Details,Diff,MedSkill,Mixed,LimitedVar,LimitedVar,CommonWords,Yes,,1,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
AHEDDA,QK345,QK345,M,Yes,0, QL, K3, D,,,NC,NoConc,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonCombo,,,2,Yes,No,No,No,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK771,QK351-QK771,M,Yes,1, QL, K1, S,,,CA,ProbWritten,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
AHEDDA,QK351,QK351-QK771,M,No,2, QL, K1, S,,,TP,Written,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK783,QK354-QK783,M,Yes,1, QL, K1, S,QK354-QK720,QL-Kx-S,CA,ProbWritten,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,Yes,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK354,QK354-QK783,M,No,2, QL, K1, S,QK354-QK783,QL-Kx-S,CA,ProbWritten,,Med,MedSkill,DisconnCursive,LimitedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK359,QK359,M,Yes,0, QL, K3, D,QK359-QK360,Qx-K3-D,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK361,QK361,N,Yes,0, QL, K5, S,,,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,LimitedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK363,QK363,N,Yes,0, QL, K3, D,,,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,2,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK795,QK368-QK795,M,Yes,1, QL, K3, S,,,TP,Written,,Med,MedSkill,DisconnPrint,LimitedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK368,QK368-QK795,M,No,2, QL, K3, S,,,CA,ProbWritten,,Med,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK378,QK378,N,Yes,0, QL, K5, D,,,CN,ProbNot,Details,Diff,MedSkill,DisconnCursive,MedVar,MedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK379,QK379,M,Yes,0, QL, K3, S,QK379-QK380,Qx-K3-S,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,LargeVar,SameText,Yes,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK383,QK383,N,Yes,0, QL, K5, D,,,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK386,QK386-QK530,N,Yes,1, QL, K3, S,,,NC,NoConc,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK530,QK386-QK530,N,No,2, QL, K3, S,,,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,MedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK387,QK387,M,Yes,0, QL, K1, D,,,CA,ProbWritten,,Med,MedSkill,DisconnCursive,LimitedVar,LimitedVar,CommonCombo,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK394,QK394,N,Yes,0, QL, K5, D,,,CN,ProbNot,Details,Med,MedSkill,Mixed,LimitedVar,MedVar,CommonCombo,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK399,QK399,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Med,MedSkill,ConnectedPrint,LimitedVar,LimitedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK402,QK402,M,Yes,0, QS, K3, D,QK402-QK645,Qx-K3-D,NC,NoConc,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,NoComp,,,2,No,No,Yes,No,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK407,QK407-QK607,N,Yes,1, QL, K1, S,,,CN,ProbNot,Details,Med,MedSkill,Mixed,LargeVar,LargeVar,CommonCombo,No,,1,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK607,QK407-QK607,N,No,2, QL, K1, S,,,CN,ProbNot,Details,Med,MedSkill,Mixed,LargeVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK409,QK409,N,Yes,0, QS, K3, S,QK409-QK634,Qx-K3-S,CN,ProbNot,Details,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK418,QK418,M,Yes,0, QL, K1, S,,,TP,Written,,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK825,QK422-QK825,N,Yes,1, QL, K1, S,,,NC,NoConc,Details,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK422,QK422-QK825,N,No,2, QL, K1, S,,,CN,ProbNot,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK427,QK427-QK657,N,Yes,1, QL, K1, S,,,NC,NoConc,,Diff,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK657,QK427-QK657,N,No,2, QL, K1, S,,,CN,ProbNot,Details,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,No,,2,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
AHEDDA,QK432,QK432,N,Yes,0, QS, K5, S,QK432-QK588,QS-Kx-S,CN,ProbNot,Details,Med,MedSkill,DisconnCursive,LimitedVar,MedVar,SameText,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK458,QK458,M,Yes,0, QL, K3, S,QK458-QK539,QL-K3-x,CA,ProbWritten,,Med,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK460,QK460,M,Yes,0, QS, K1, S,QK460-QK528,QS-Kx-S,CA,ProbWritten,,Med,LowSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,Yes,,2,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AHEDDA,QK465,QK465,N,Yes,0, QS, K1, S,QK373-QK465,QS-Kx-S,NC,NoConc,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AHEDDA,QK477,QK477,M,Yes,0, QL, K3, S,,,TP,Written,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
