AnonID,Cset,Mating,Phase,Q01_Q1value,Q02_Q2value,Q03_Caliber,Q04_Twist,Q05_LGnum,Q06_LGwidth,Q07_Rifling,Q08_Conclusion,Q09_Difficulty,Q10_Ammo,Q11_CircumQ1,Q12_CircumQ2,Q13_AmtRiflingQ1,Q14_AmtRiflingQ2
BVTBR,QQ6012,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BVTBR,QQ6159,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,No,66-100%,66-100%
BVTBR,QQ6168,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BVTBR,QQ6303,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,33-66%
BVTBR,QQ6432,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,Yes,66-100%,66-100%
BVTBR,QQ6475,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,No,Yes,66-100%,66-100%
BVTBR,QQ6806,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BVTBR,QQ6895,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVTBR,QQ6899,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVTBR,QQ7090,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVTBR,QQ7189,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,No,66-100%,66-100%
BVTBR,QQ7450,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,No,Yes,66-100%,66-100%
BVTBR,QQ7577,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BVTBR,QQ7792,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BVTBR,QQ7860,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoPrNo,Yes,No,66-100%,66-100%
BVTBR,QQ7938,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVTBR,QQ7995,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,66-100%
BVTBR,QQ8034,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BVTBR,QQ8040,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BVTBR,QQ8064,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,66-100%
BVTBR,QQ8150,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,66-100%
BVTBR,QQ8164,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,33-66%,33-66%
BVTBR,QQ8186,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BVTBR,QQ8498,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVTBR,QQ8546,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BVTBR,QQ8576,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,66-100%
BVTBR,QQ8896,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Diff,CantTell,Excl,Easy,AmmoProb,No,No,33-66%,66-100%
BVWVB,QQ5003,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,CantTell,Same,LeanExcl,Diff,AmmoProb,No,Yes,66-100%,66-100%
BVWVB,QQ5015,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,CantTell,Same,LeanExcl,Easy,AmmoProb,Yes,No,66-100%,66-100%
BVWVB,QQ5035,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVWVB,QQ5061,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVWVB,QQ5094,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVWVB,QQ5105,Mated,Primary (Baseline),Value,Value,CantTell,CantTell,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVWVB,QQ5160,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,CantTell,Same,LeanExcl,Diff,AmmoDiff,No,No,66-100%,66-100%
BVWVB,QQ5329,Nonmated,Primary (Baseline),NV,Value,CantTell,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BVWVB,QQ5336,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVWVB,QQ5345,Nonmated,Primary (Baseline),Value,Value,Diff,CantTell,CantTell,Diff,Same,Excl,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BVWVB,QQ5567,Nonmated,Primary (Baseline),Value,Value,CantTell,CantTell,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BVWVB,QQ5779,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,LeanID,Norm,AmmoProb,No,No,66-100%,66-100%
BVWVB,QQ5794,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVWVB,QQ5812,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVWVB,QQ5967,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVWVB,QQ6002,Nonmated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVWVB,QQ6004,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVWVB,QQ6435,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVWVB,QQ6527,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoPrNo,No,No,66-100%,66-100%
BVWVB,QQ6754,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,Yes,66-100%,66-100%
BVWVB,QQ6825,Nonmated,Primary (Baseline),Value,NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BVWVB,QQ7295,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVWVB,QQ7426,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVWVB,QQ7639,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,Yes,66-100%,66-100%
BVWVB,QQ7880,Nonmated,Primary (Baseline),Value,Value,CantTell,CantTell,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BVWVB,QQ8017,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,AmmoDiff,Yes,No,66-100%,66-100%
BVWVB,QQ8086,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BVWVB,QQ8564,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVWVB,QQ8793,Nonmated,Primary (Baseline),Value,Value,Same,CantTell,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BVWVB,QQ8881,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Same,Excl,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BVYKJ,QQ5267,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoPrNo,Yes,No,66-100%,66-100%
BVYKJ,QQ5276,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BVYKJ,QQ5286,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,AmmoProb,Yes,No,66-100%,33-66%
BVYKJ,QQ5435,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BVYKJ,QQ5480,Mated,Primary (Baseline),NV,NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BVYKJ,QQ5552,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BVYKJ,QQ5624,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Diff,Excl,Norm,AmmoDiff,No,No,66-100%,66-100%
BVYKJ,QQ5637,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,CantTell,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVYKJ,QQ5638,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVYKJ,QQ5841,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVYKJ,QQ5851,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoDiff,No,Yes,66-100%,66-100%
BVYKJ,QQ6239,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BVYKJ,QQ6682,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Norm,AmmoProb,No,No,33-66%,33-66%
BVYKJ,QQ6686,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVYKJ,QQ6687,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BVYKJ,QQ6832,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BVYKJ,QQ6944,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVYKJ,QQ7097,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,AmmoInc,Yes,No,66-100%,33-66%
BVYKJ,QQ7225,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BVYKJ,QQ8781,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoPrNo,No,No,66-100%,66-100%
BVZMF,QQ5028,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,01-33%
BVZMF,QQ5060,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVZMF,QQ5088,Nonmated,Supplemental,NV,Value,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BVZMF,QQ5124,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVZMF,QQ5223,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,33-66%
BVZMF,QQ5243,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,33-66%
BVZMF,QQ5286,Nonmated,Supplemental,Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVZMF,QQ5333,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,01-33%,33-66%
BVZMF,QQ5357,Mated,Supplemental,Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,No,No,66-100%,66-100%
BVZMF,QQ5432,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,No,No,33-66%,33-66%
BVZMF,QQ5533,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BVZMF,QQ5591,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,No,No,33-66%,33-66%
BVZMF,QQ5765,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,CantTell,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BVZMF,QQ5811,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Same,Same,Diff,Excl,Easy,AmmoDiff,Yes,No,33-66%,33-66%
BVZMF,QQ5841,Nonmated,Supplemental,Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoSame,No,No,33-66%,33-66%
BVZMF,QQ5928,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Diff,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BVZMF,QQ6180,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BVZMF,QQ6275,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,Yes,01-33%,33-66%
BVZMF,QQ6277,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVZMF,QQ6496,Nonmated,Supplemental,Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,No,66-100%,66-100%
BVZMF,QQ6643,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BVZMF,QQ6802,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Norm,AmmoProb,No,No,33-66%,33-66%
BVZMF,QQ6827,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,CantTell,LeanExcl,Norm,AmmoProb,Yes,No,66-100%,33-66%
BVZMF,QQ6863,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BVZMF,QQ6998,Mated,Supplemental,NV,Value,Same,Same,CantTell,CantTell,CantTell,NoValue,na,na,na,na,na,na
BVZMF,QQ7051,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,AmmoPrNo,Yes,No,33-66%,33-66%
BVZMF,QQ7243,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Diff,Diff,Excl,Easy,AmmoPrNo,No,No,33-66%,33-66%
BVZMF,QQ7316,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,33-66%,33-66%
BVZMF,QQ7513,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoProb,Yes,No,66-100%,33-66%
BVZMF,QQ7673,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,01-33%,33-66%
BVZMF,QQ7769,Nonmated,Supplemental,Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BVZMF,QQ7801,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BVZMF,QQ7823,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Diff,Excl,Easy,AmmoDiff,No,No,33-66%,33-66%
BVZMF,QQ8141,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,33-66%,33-66%
BVZMF,QQ8163,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Same,Diff,Diff,Excl,Easy,AmmoDiff,Yes,No,66-100%,33-66%
BVZMF,QQ8333,Nonmated,Primary (Baseline),Value,NV,Diff,Same,CantTell,Diff,Diff,NoValue,na,na,na,na,na,na
BVZMF,QQ8674,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BWRGS,QQ5028,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoPrNo,Yes,No,66-100%,33-66%
BWRGS,QQ5063,Nonmated,Primary (Baseline),Value,Value,CantTell,CantTell,CantTell,Same,Same,Insuff,Norm,AmmoPrNo,No,No,33-66%,33-66%
BWRGS,QQ5140,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BWRGS,QQ5506,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Excl,Diff,AmmoDiff,Yes,No,66-100%,33-66%
BWRGS,QQ5588,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,AmmoPrNo,Yes,No,66-100%,66-100%
BWRGS,QQ5599,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BWRGS,QQ5794,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,33-66%
BWRGS,QQ5830,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoPrNo,No,Yes,33-66%,66-100%
BWRGS,QQ6004,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Diff,AmmoProb,No,No,66-100%,66-100%
BWRGS,QQ6025,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Diff,AmmoDiff,No,No,33-66%,33-66%
BWRGS,QQ6073,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,33-66%
BWRGS,QQ6100,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Diff,Same,Excl,Easy,AmmoProb,Yes,No,66-100%,66-100%
BWRGS,QQ6215,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,33-66%,33-66%
BWRGS,QQ6482,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BWRGS,QQ6602,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BWRGS,QQ6778,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BWRGS,QQ6825,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BWRGS,QQ6886,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Excl,Diff,AmmoDiff,No,No,66-100%,66-100%
BWRGS,QQ7003,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BWRGS,QQ7163,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoProb,Yes,No,66-100%,66-100%
BWRGS,QQ7190,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BWRGS,QQ7243,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,LeanExcl,Diff,AmmoDiff,No,No,33-66%,33-66%
BWRGS,QQ7316,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,33-66%,33-66%
BWRGS,QQ7599,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,AmmoDiff,No,No,66-100%,66-100%
BWRGS,QQ7635,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BWRGS,QQ7639,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoDiff,No,Yes,33-66%,66-100%
BWRGS,QQ7801,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BWRGS,QQ7869,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BWRGS,QQ7880,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,AmmoInc,No,No,33-66%,33-66%
BWRGS,QQ8086,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,VDiff,AmmoDiff,Yes,Yes,66-100%,66-100%
BWRGS,QQ8141,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BWRGS,QQ8340,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoProb,Yes,No,66-100%,33-66%
BWRGS,QQ8793,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,33-66%
BWRGS,QQ8812,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,VDiff,AmmoProb,Yes,Yes,66-100%,66-100%
BWTHL,QQ5065,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,33-66%,33-66%
BWTHL,QQ5127,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoSame,Yes,No,66-100%,66-100%
BWTHL,QQ5226,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,VEasy,AmmoSame,No,No,66-100%,66-100%
BWTHL,QQ5323,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BWTHL,QQ5428,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,VEasy,AmmoProb,Yes,No,66-100%,66-100%
BWTHL,QQ5516,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BWTHL,QQ5542,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,No,66-100%,66-100%
BWTHL,QQ5542,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoSame,Yes,No,66-100%,66-100%
BWTHL,QQ5665,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BWTHL,QQ5942,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,66-100%,66-100%
BWTHL,QQ6002,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoSame,Yes,No,66-100%,66-100%
BWTHL,QQ6300,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,Yes,66-100%,66-100%
BWTHL,QQ6380,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,No,No,66-100%,66-100%
BWTHL,QQ6411,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BWTHL,QQ6471,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,66-100%,66-100%
BWTHL,QQ6682,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoSame,No,No,66-100%,66-100%
BWTHL,QQ6687,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,66-100%
BWTHL,QQ6705,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BWTHL,QQ6862,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoDiff,No,No,66-100%,66-100%
BWTHL,QQ6944,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BWTHL,QQ6945,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BWTHL,QQ7008,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BWTHL,QQ7008,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
