AnonID,Cset,Mating,Phase,K01_Q1value,K03_Caliber,K04_Twist,K05_LGnum,K06_LGwidth,K07_Rifling,K08_Conclusion,K09_Difficulty,K10_Comparability,K11_CircumQ1,K12_AmtRiflingQ1
BVZMF,KQ1910,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BVZMF,KQ2041,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BVZMF,KQ2149,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BVZMF,KQ2150,Nonmated,Primary (Baseline),Value,CantTell,Same,Diff,Diff,Diff,Excl,Easy,LowRepro,No,33-66%
BVZMF,KQ2187,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BVZMF,KQ2305,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,Diff,Diff,NoValue,na,na,na,na
BVZMF,KQ2449,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Easy,LowRepro,No,33-66%
BVZMF,KQ2733,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,33-66%
BVZMF,KQ2879,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,33-66%
BVZMF,KQ3030,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BVZMF,KQ3128,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BVZMF,KQ3147,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,No,66-100%
BVZMF,KQ3154,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Easy,LowRepro,No,33-66%
BVZMF,KQ3286,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,No,33-66%
BVZMF,KQ3430,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Easy,LowRepro,No,66-100%
BVZMF,KQ3497,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BVZMF,KQ3542,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Diff,ModRepro,No,33-66%
BVZMF,KQ3637,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,No,33-66%
BVZMF,KQ3699,Mated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BVZMF,KQ3867,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,ModRepro,No,33-66%
BVZMF,KQ4020,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,33-66%
BVZMF,KQ4166,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BVZMF,KQ4310,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,66-100%
BVZMF,KQ4480,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BVZMF,KQ4493,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,CantTell,Insuff,Norm,LowRepro,No,33-66%
BVZMF,KQ4615,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,33-66%
BVZMF,KQ4625,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Norm,ModRepro,No,01-33%
BVZMF,KQ4715,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Easy,LowRepro,No,33-66%
BVZMF,KQ4898,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BWRGS,KQ1386,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BWRGS,KQ1443,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,Yes,66-100%
BWRGS,KQ1477,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,ModRepro,Yes,33-66%
BWRGS,KQ1562,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BWRGS,KQ1747,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,ModRepro,No,01-33%
BWRGS,KQ1868,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BWRGS,KQ1873,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BWRGS,KQ1946,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Diff,HiRepro,No,33-66%
BWRGS,KQ2041,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanExcl,Diff,LowRepro,No,66-100%
BWRGS,KQ2190,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,Yes,66-100%
BWRGS,KQ2313,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,No,66-100%
BWRGS,KQ2397,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,Yes,66-100%
BWRGS,KQ2559,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,VDiff,ModRepro,No,66-100%
BWRGS,KQ2739,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,LowRepro,Yes,66-100%
BWRGS,KQ2817,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,33-66%
BWRGS,KQ2850,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BWRGS,KQ2915,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,LowRepro,No,66-100%
BWRGS,KQ3065,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanExcl,Diff,HiRepro,No,33-66%
BWRGS,KQ3175,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,HiRepro,Yes,66-100%
BWRGS,KQ3241,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,LowRepro,Yes,66-100%
BWRGS,KQ3247,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,VDiff,ModRepro,Yes,66-100%
BWRGS,KQ3281,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BWRGS,KQ3433,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Diff,ModRepro,No,33-66%
BWRGS,KQ3650,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BWRGS,KQ3654,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BWRGS,KQ3844,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BWRGS,KQ3966,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BWRGS,KQ4020,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BWRGS,KQ4115,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Diff,LowRepro,No,33-66%
BWRGS,KQ4310,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,HiRepro,No,33-66%
BWRGS,KQ4324,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BWRGS,KQ4458,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,No,33-66%
BWRGS,KQ4850,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,VDiff,LowRepro,No,66-100%
BWRGS,KQ4884,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,LowRepro,No,66-100%
BWRGS,KQ4911,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,Yes,66-100%
BWTHL,KQ1018,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BWTHL,KQ1135,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,No,66-100%
BWTHL,KQ1144,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BWTHL,KQ1144,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BWTHL,KQ1225,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BWTHL,KQ1226,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BWTHL,KQ1227,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BWTHL,KQ1227,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BWTHL,KQ1302,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,LeanID,VDiff,ModRepro,No,66-100%
BWTHL,KQ1302,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,33-66%
BWTHL,KQ1481,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BWTHL,KQ1554,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,33-66%
BWTHL,KQ1766,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BWTHL,KQ1820,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,No,66-100%
BWTHL,KQ1877,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BWTHL,KQ2007,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BWTHL,KQ2040,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BWTHL,KQ2067,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,No,33-66%
BWTHL,KQ2187,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BWTHL,KQ2615,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VDiff,LowRepro,Yes,66-100%
BWTHL,KQ2646,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,Yes,66-100%
BWTHL,KQ2692,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,VEasy,ModRepro,No,66-100%
BWTHL,KQ2808,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,VEasy,ModRepro,Yes,66-100%
BWTHL,KQ2816,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BWTHL,KQ2877,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BWTHL,KQ2928,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,No,66-100%
BWTHL,KQ2954,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BWTHL,KQ3124,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BWTHL,KQ3124,Mated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,ID,Norm,ModRepro,No,66-100%
BWTHL,KQ3167,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BWTHL,KQ3188,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BWTHL,KQ3208,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BWTHL,KQ3497,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,No,66-100%
BWTHL,KQ3864,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BWTHL,KQ3880,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BWTHL,KQ4006,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BWTHL,KQ4034,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,33-66%
BWTHL,KQ4073,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,No,66-100%
BWTHL,KQ4238,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,33-66%
BWTHL,KQ4240,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BWTHL,KQ4274,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BWTHL,KQ4296,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BWTHL,KQ4381,Mated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanID,Diff,HiRepro,No,33-66%
BWTHL,KQ4405,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BWTHL,KQ4445,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BWTHL,KQ4519,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BWTHL,KQ4520,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BWTHL,KQ4520,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BWTHL,KQ4642,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,ModRepro,Yes,66-100%
BWTHL,KQ4894,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,ModRepro,No,33-66%
BZQPG,KQ1259,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,Yes,66-100%
BZQPG,KQ1375,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,No,66-100%
BZQPG,KQ1476,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,01-33%
BZQPG,KQ1492,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,No,33-66%
BZQPG,KQ1708,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BZQPG,KQ1768,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BZQPG,KQ1904,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,HiRepro,Yes,66-100%
BZQPG,KQ2050,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,HiRepro,No,33-66%
BZQPG,KQ2149,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BZQPG,KQ2359,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BZQPG,KQ2472,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BZQPG,KQ2733,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BZQPG,KQ3030,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BZQPG,KQ3138,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BZQPG,KQ3313,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BZQPG,KQ3542,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BZQPG,KQ3572,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,HiRepro,Yes,66-100%
BZQPG,KQ3573,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BZQPG,KQ3598,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,LowRepro,Yes,66-100%
BZQPG,KQ4153,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,LeanID,Norm,ModRepro,No,66-100%
BZVPB,KQ1253,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BZVPB,KQ1481,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,Yes,66-100%
BZVPB,KQ1590,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,No,66-100%
BZVPB,KQ1877,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Easy,ModRepro,No,66-100%
BZVPB,KQ2187,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BZVPB,KQ2270,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Easy,ModRepro,Yes,66-100%
BZVPB,KQ2877,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,ModRepro,Yes,33-66%
BZVPB,KQ4073,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BZVPB,KQ4424,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,LowRepro,No,66-100%
BZVPB,KQ4434,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,HiRepro,No,66-100%
